packetsReceivedVideo,roundTripTimeAudio,bytesReceived,jitterAudio,bytesSentAudio,networkType,packetsReceivedAudio,bytesReceivedVideo,roomId,bytesSentVideo,date,bytesSent,packetsLostAudio,bytesReceivedAudio,availableOutgoingBitrate,time,jitterVideo,roundTripTimeVideo,packetsLostVideo,timestamp
173260,302.597,173864869,6,5618902,3g,74867,157857754,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260657597,2025-04-13 22:22:17.088000+00:00,280374840,4176,5423090,225293,2025-04-13 22:22:17.400000+00:00,6.0,269.424,4553,1744582937088.566
173367,302.597,173960138,9,5625587,3g,74963,157937124,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260687126,2025-04-13 22:22:19.087000+00:00,280419106,4176,5430049,132732,2025-04-13 22:22:19.546000+00:00,15.0,231.96399999999997,4553,1744582939087.516
173452,356.13999999999993,174039873,13,5632399,3g,75064,158001127,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260697794,2025-04-13 22:22:21.088000+00:00,280442886,4177,5437379,84400,2025-04-13 22:22:21.534000+00:00,25.0,597.366,4553,1744582941088.052
173510,356.13999999999993,174088349,8,5639320,3g,75166,158034434,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260706020,2025-04-13 22:22:23.091000+00:00,280464655,4177,5445032,85229,2025-04-13 22:22:23.466000+00:00,8.0,318.039,4553,1744582943089.307
173569,356.13999999999993,174141025,3,5646437,3g,75265,158072029,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260714571,2025-04-13 22:22:25.086000+00:00,280486897,4177,5452503,89409,2025-04-13 22:22:25.406000+00:00,5.0,211.06,4553,1744582945085.483
173629,213.34799999999998,174200282,3,5653156,3g,75365,158116405,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260724304,2025-04-13 22:22:27.086000+00:00,280510729,4177,5459752,99613,2025-04-13 22:22:27.400000+00:00,2.0,216.50699999999998,4553,1744582947085.421
173689,213.34799999999998,174265601,7,5659811,3g,75466,158166556,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260737293,2025-04-13 22:22:29.084000+00:00,280537595,4177,5467162,110222,2025-04-13 22:22:29.396000+00:00,4.0,212.79899999999998,4553,1744582949084.947
173748,217.194,174334312,3,5666311,3g,75565,158220455,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260753319,2025-04-13 22:22:31.089000+00:00,280568447,4177,5474362,136183,2025-04-13 22:22:31.408000+00:00,2.0,237.839,4553,1744582951089.139
173810,217.194,174406959,5,5672864,3g,75665,158278268,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260771442,2025-04-13 22:22:33.087000+00:00,280600837,4177,5481516,163555,2025-04-13 22:22:33.403000+00:00,4.0,219.864,4553,1744582953087.306
173886,217.194,174485185,6,5679238,3g,75766,158341119,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260792970,2025-04-13 22:22:35.089000+00:00,280636443,4177,5488729,196392,2025-04-13 22:22:35.418000+00:00,4.0,225.769,4553,1744582955089.367
173977,217.23899999999998,174568388,7,5685632,3g,75866,158408498,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260825821,2025-04-13 22:22:37.086000+00:00,280683264,4177,5495851,231153,2025-04-13 22:22:37.399000+00:00,5.0,213.684,4553,1744582957086.639
174091,217.23899999999998,174664255,10,5692694,3g,75965,158487350,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260871658,2025-04-13 22:22:39.085000+00:00,280744043,4177,5503476,266668,2025-04-13 22:22:39.446000+00:00,9.0,259.567,4553,1744582959084.724
174210,217.23899999999998,174772563,8,5699489,3g,76065,158578336,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260914655,2025-04-13 22:22:41.085000+00:00,280801580,4177,5511005,230482,2025-04-13 22:22:41.400000+00:00,9.0,239.7,4553,1744582961084.817
174334,217.23899999999998,174898835,12,5705944,3g,76165,158687353,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,260955479,2025-04-13 22:22:43.087000+00:00,280856600,4177,5518427,255340,2025-04-13 22:22:43.401000+00:00,11.0,242.72199999999998,4553,1744582963087.36
174478,227.188,175043674,13,5712348,3g,76265,158814297,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261000799,2025-04-13 22:22:45.097000+00:00,280916096,4177,5525750,282565,2025-04-13 22:22:45.424000+00:00,15.0,214.523,4553,1744582965088.447
174648,227.188,175206078,14,5718769,3g,76365,158958336,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261049762,2025-04-13 22:22:47.085000+00:00,280979298,4177,5532733,300834,2025-04-13 22:22:47.398000+00:00,17.0,224.136,4553,1744582967085.185
174825,245.834,175376119,15,5725731,3g,76465,159109113,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261100598,2025-04-13 22:22:49.086000+00:00,281044946,4177,5540221,247576,2025-04-13 22:22:49.422000+00:00,18.0,235.00099999999998,4553,1744582969086.586
175002,245.834,175546918,14,5732607,3g,76565,159260892,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261149058,2025-04-13 22:22:51.085000+00:00,281108032,4177,5547475,269757,2025-04-13 22:22:51.423000+00:00,20.0,252.502,4553,1744582971085.551
175166,277.512,175713554,19,5739590,3g,76654,159410510,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261193646,2025-04-13 22:22:53.088000+00:00,281167317,4177,5554051,203680,2025-04-13 22:22:53.408000+00:00,19.0,257.523,4553,1744582973085.38
175307,277.512,175865881,11,5746482,3g,76765,159542793,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261230455,2025-04-13 22:22:55.084000+00:00,281218756,4177,5562112,221280,2025-04-13 22:22:55.410000+00:00,13.0,217.911,4553,1744582975084.136
175470,277.512,176022592,14,5753351,3g,76865,159681086,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261270370,2025-04-13 22:22:57.085000+00:00,281273368,4177,5569390,240981,2025-04-13 22:22:57.415000+00:00,15.0,221.069,4553,1744582977084.717
175631,277.512,176176350,11,5760411,3g,76966,159816025,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261314320,2025-04-13 22:22:59.085000+00:00,281332210,4177,5576999,265928,2025-04-13 22:22:59.415000+00:00,17.0,231.873,4553,1744582979084.762
175716,220.108,176269460,15,5767509,3g,77065,159893482,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261362534,2025-04-13 22:23:01.085000+00:00,281395170,4177,5584188,292036,2025-04-13 22:23:01.436000+00:00,19.0,212.84499999999997,4553,1744582981084.28
175842,220.108,176409344,20,5775065,3g,77163,160015933,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261406453,2025-04-13 22:23:03.084000+00:00,281454387,4177,5591989,227798,2025-04-13 22:23:03.409000+00:00,41.0,254.21099999999996,4553,1744582983084.325
175997,275.314,176583498,18,5782088,3g,77263,160171723,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261451332,2025-04-13 22:23:05.086000+00:00,281514047,4177,5599335,245728,2025-04-13 22:23:05.414000+00:00,50.0,248.76399999999998,4553,1744582985085.359
176150,275.314,176754165,17,5789170,3g,77361,160324514,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261491843,2025-04-13 22:23:07.084000+00:00,281569320,4177,5606553,268941,2025-04-13 22:23:07.552000+00:00,49.0,213.85199999999998,4553,1744582987084.064
176295,275.314,176914867,19,5796122,3g,77466,160466940,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261521901,2025-04-13 22:23:09.085000+00:00,281613974,4177,5614255,175467,2025-04-13 22:23:09.401000+00:00,53.0,382.965,4553,1744582989084.806
176421,238.541,177059950,18,5803029,3g,77564,160594840,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261552539,2025-04-13 22:23:11.084000+00:00,281659277,4177,5621486,193261,2025-04-13 22:23:11.407000+00:00,46.0,209.33499999999998,4553,1744582991083.948
176519,238.541,177168802,19,5809633,3g,77664,160687651,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261583149,2025-04-13 22:23:13.086000+00:00,281704245,4177,5628575,215254,2025-04-13 22:23:13.406000+00:00,28.0,301.056,4553,1744582993085.115
176659,233.856,177323758,20,5816451,3g,77764,160825077,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261617160,2025-04-13 22:23:15.086000+00:00,281752804,4177,5635617,232027,2025-04-13 22:23:15.456000+00:00,47.0,269.21099999999996,4553,1744582995086.559
176776,233.856,177453614,14,5823164,3g,77865,160938320,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261649058,2025-04-13 22:23:17.086000+00:00,281798575,4177,5642770,157795,2025-04-13 22:23:17.399000+00:00,36.0,274.017,4553,1744582997086.329
176895,233.856,177580704,18,5829897,3g,77965,161048510,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261667134,2025-04-13 22:23:19.087000+00:00,281830816,4177,5650026,167102,2025-04-13 22:23:19.399000+00:00,36.0,258.087,4553,1744582999086.38
177017,233.856,177714927,20,5836903,3g,78065,161165635,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261691111,2025-04-13 22:23:21.087000+00:00,281869407,4177,5657398,183889,2025-04-13 22:23:21.438000+00:00,34.0,217.926,4553,1744583001086.706
177141,229.33999999999997,177854369,17,5843629,3g,78163,161288180,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261720927,2025-04-13 22:23:23.087000+00:00,281913613,4177,5664437,199095,2025-04-13 22:23:23.399000+00:00,39.0,251.66299999999998,4553,1744583003086.629
177285,229.33999999999997,178012653,19,5851099,3g,78264,161427785,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261757902,2025-04-13 22:23:25.085000+00:00,281965832,4177,5672478,221341,2025-04-13 22:23:25.467000+00:00,30.0,218.42999999999998,4553,1744583005085.206
177418,229.33999999999997,178150320,21,5858413,3g,78346,161550169,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261788856,2025-04-13 22:23:27.085000+00:00,282011926,4184,5678727,183169,2025-04-13 22:23:27.399000+00:00,35.0,292.02299999999997,4564,1744583007084.416
177507,283.707,178246737,4,5865468,3g,78459,161628650,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261807097,2025-04-13 22:23:29.086000+00:00,282044854,4184,5686983,193581,2025-04-13 22:23:29.403000+00:00,85.0,210.70899999999997,4564,1744583009085.268
177566,283.707,178307743,6,5872471,3g,78556,161674117,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261836305,2025-04-13 22:23:31.089000+00:00,282088631,4184,5694091,213074,2025-04-13 22:23:31.403000+00:00,26.0,214.005,4564,1744583011088.348
177649,283.707,178403182,12,5880533,3g,78659,161753309,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261874392,2025-04-13 22:23:33.089000+00:00,282142480,4184,5702531,237202,2025-04-13 22:23:33.464000+00:00,31.0,237.061,4564,1744583013088.3
177744,303.96999999999997,178510969,14,5888031,3g,78758,161844688,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261908054,2025-04-13 22:23:35.089000+00:00,282191422,4184,5710103,194108,2025-04-13 22:23:35.402000+00:00,42.0,239.50199999999998,4564,1744583015088.485
177842,303.96999999999997,178621877,10,5895844,3g,78858,161938467,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261938919,2025-04-13 22:23:37.084000+00:00,282237658,4184,5718150,212609,2025-04-13 22:23:37.398000+00:00,39.0,215.988,4564,1744583017083.869
177932,301.28499999999997,178720306,10,5903429,3g,78959,162020382,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,261974169,2025-04-13 22:23:39.089000+00:00,282288133,4184,5725852,235856,2025-04-13 22:23:39.404000+00:00,26.0,218.994,4564,1744583019088.649
178013,301.28499999999997,178807914,15,5910395,3g,79042,162094479,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262008202,2025-04-13 22:23:41.087000+00:00,282337140,4200,5731989,183503,2025-04-13 22:23:41.542000+00:00,25.0,262.32899999999995,4575,1744583021086.701
178079,301.28499999999997,178878599,9,5917396,3g,79110,162153889,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262027435,2025-04-13 22:23:43.087000+00:00,282371038,4233,5736898,114194,2025-04-13 22:23:43.448000+00:00,50.0,229.07999999999998,4609,1744583023086.435
178108,301.28499999999997,178910171,6,5924335,3g,79155,162178608,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262039076,2025-04-13 22:23:45.085000+00:00,282397100,4288,5740171,123860,2025-04-13 22:23:45.539000+00:00,232.0,229.07999999999998,4629,1744583025084.394
178129,301.28499999999997,178931475,3,5931188,3g,79217,162191296,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262053523,2025-04-13 22:23:47.089000+00:00,282426250,4326,5744669,136745,2025-04-13 22:23:47.406000+00:00,237.0,226.913,4642,1744583027088.9
178146,301.28499999999997,178947284,5,5938035,3g,79283,162198535,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262073035,2025-04-13 22:23:49.086000+00:00,282459753,4352,5749509,141251,2025-04-13 22:23:49.407000+00:00,247.0,299.042,4648,1744583029085.511
178154,301.28499999999997,178954955,7,5945010,3g,79312,162202219,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262087662,2025-04-13 22:23:51.088000+00:00,282487887,4428,5751696,149683,2025-04-13 22:23:51.506000+00:00,223.0,299.042,4664,1744583031087.76
178172,230.82,178970036,4,5951951,3g,79355,162211386,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262102157,2025-04-13 22:23:53.088000+00:00,282516847,4488,5754822,151751,2025-04-13 22:23:53.412000+00:00,420.0,620.2090000000001,4681,1744583033087.212
178195,230.82,178990943,7,5958850,3g,79414,162224050,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262119457,2025-04-13 22:23:55.086000+00:00,282548714,4531,5759141,158440,2025-04-13 22:23:55.321000+00:00,894.0,222.183,4690,1744583035085.565
178224,230.82,179007024,5,5965756,3g,79462,162233075,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262142972,2025-04-13 22:23:57.086000+00:00,282586081,4569,5762615,173442,2025-04-13 22:23:57.323000+00:00,1028.0,135.46800000000002,4701,1744583037085.609
178261,161.133,179022941,6,5972667,3g,79511,162241784,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262157938,2025-04-13 22:23:59.090000+00:00,282614346,4634,5766177,173442,2025-04-13 22:23:59.326000+00:00,596.0,199.142,4727,1744583039089.189
178300,161.133,179046592,4,5980103,3g,79592,162253916,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262175987,2025-04-13 22:24:01.086000+00:00,282647509,4652,5772330,184808,2025-04-13 22:24:01.323000+00:00,635.0,123.55,4739,1744583041085.496
178328,126.083,179067574,2,5987180,3g,79674,162263773,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262205239,2025-04-13 22:24:03.092000+00:00,282691466,4671,5778335,215333,2025-04-13 22:24:03.370000+00:00,314.0,127.22800000000001,4745,1744583043090.706
178352,126.083,179087918,3,5994161,3g,79756,162273221,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262240495,2025-04-13 22:24:05.090000+00:00,282741307,4689,5784249,252262,2025-04-13 22:24:05.330000+00:00,230.0,125.38099999999999,4746,1744583045086.402
178395,186.37099999999998,179110365,5,6001098,3g,79835,162284556,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262289022,2025-04-13 22:24:07.087000+00:00,282805199,4710,5789985,293406,2025-04-13 22:24:07.326000+00:00,262.0,126.633,4755,1744583047086.37
178425,186.37099999999998,179122590,2,6007971,3g,79883,162290172,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262342339,2025-04-13 22:24:09.085000+00:00,282873577,4762,5793416,305395,2025-04-13 22:24:09.320000+00:00,194.0,126.633,4780,1744583049084.308
178507,186.37099999999998,179144142,5,6014704,3g,79937,162302422,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262378922,2025-04-13 22:24:11.086000+00:00,282925219,4805,5797230,312131,2025-04-13 22:24:11.322000+00:00,600.0,126.633,4818,1744583051085.412
178582,137.65,179167489,3,6021421,3g,80022,162312831,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262422589,2025-04-13 22:24:13.087000+00:00,282983939,4823,5803312,329870,2025-04-13 22:24:13.333000+00:00,767.0,124.054,4836,1744583053084.693
178646,137.65,179188188,5,6028131,3g,80104,162321433,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262482500,2025-04-13 22:24:15.086000+00:00,283059054,4841,5809115,367727,2025-04-13 22:24:15.320000+00:00,540.0,140.74699999999999,4849,1744583055084.602
178706,137.65,179207637,2,6034872,3g,80184,162329226,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262552932,2025-04-13 22:24:17.086000+00:00,283145587,4861,5814795,425966,2025-04-13 22:24:17.321000+00:00,60.0,130.06599999999997,4861,1744583057084.605
178752,130.081,179221341,4,6041587,3g,80234,162335268,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262624770,2025-04-13 22:24:19.086000+00:00,283233244,4911,5818399,443488,2025-04-13 22:24:19.322000+00:00,54.0,129.028,4890,1744583059085.041
178810,130.081,179237146,3,6048289,3g,80283,162342919,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262704445,2025-04-13 22:24:21.086000+00:00,283328697,4953,5821913,476932,2025-04-13 22:24:21.319000+00:00,44.0,128.708,4919,1744583061085.407
178872,130.081,179253715,14,6054960,3g,80335,162351071,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262795327,2025-04-13 22:24:23.085000+00:00,283436220,5005,5825584,480445,2025-04-13 22:24:23.319000+00:00,53.0,227.37099999999998,4957,1744583063084.43
178955,130.081,179275184,5,6061582,3g,80400,162361890,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262866580,2025-04-13 22:24:25.087000+00:00,283523211,5045,5830174,501174,2025-04-13 22:24:25.386000+00:00,44.0,306.396,4989,1744583065085.681
179026,123.96199999999999,179297211,3,6068215,3g,80482,162371433,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,262955025,2025-04-13 22:24:27.087000+00:00,283628341,5063,5835966,534253,2025-04-13 22:24:27.319000+00:00,865.0,126.17499999999998,5004,1744583067085.928
179087,123.96199999999999,179318493,3,6074792,3g,80572,162379511,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,263072318,2025-04-13 22:24:29.086000+00:00,283763137,5073,5842424,621552,2025-04-13 22:24:29.322000+00:00,89.0,187.439,5010,1744583069085.186
179150,123.96199999999999,179340849,2,6081358,3g,80672,162387694,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,263211317,2025-04-13 22:24:31.086000+00:00,283919588,5073,5849463,724595,2025-04-13 22:24:31.319000+00:00,43.0,122.77199999999999,5010,1744583071085.004
179207,123.917,179362253,3,6088008,3g,80772,162395122,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,263374570,2025-04-13 22:24:33.087000+00:00,284101035,5073,5856569,841695,2025-04-13 22:24:33.319000+00:00,44.0,122.192,5010,1744583073085.945
179280,123.917,179386444,2,6094541,3g,80872,162404583,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,263567690,2025-04-13 22:24:35.086000+00:00,284313710,5073,5863641,983014,2025-04-13 22:24:35.321000+00:00,37.0,124.008,5010,1744583075085.281
179417,123.917,179436540,2,6101162,3g,80972,162437203,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,263777467,2025-04-13 22:24:37.086000+00:00,284543738,5073,5870689,1146570,2025-04-13 22:24:37.321000+00:00,115.0,121.735,5010,1744583077085.442
179502,126.633,179489594,2,6107706,3g,81072,162474506,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,263965755,2025-04-13 22:24:39.085000+00:00,284751248,5073,5877736,1278253,2025-04-13 22:24:39.319000+00:00,6.0,136.795,5010,1744583079084.416
179575,126.633,179544396,6,6114234,3g,81172,162513818,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,264261769,2025-04-13 22:24:41.088000+00:00,285070436,5073,5884774,1448619,2025-04-13 22:24:41.328000+00:00,4.0,132.43099999999998,5010,1744583081086.952
179637,126.633,179607463,2,6120764,3g,81272,162561789,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,264606758,2025-04-13 22:24:43.088000+00:00,285439496,5073,5891819,1689572,2025-04-13 22:24:43.322000+00:00,2.0,125.70200000000001,5010,1744583083087.315
179710,123.886,179681816,7,6127354,3g,81372,162620675,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,264988929,2025-04-13 22:24:45.086000+00:00,285847172,5073,5898797,1974537,2025-04-13 22:24:45.324000+00:00,11.0,126.95299999999999,5010,1744583085084.809
179822,123.886,179773603,6,6133868,3g,81472,162695741,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,265415426,2025-04-13 22:24:47.089000+00:00,286300705,5073,5905726,2295454,2025-04-13 22:24:47.332000+00:00,10.0,152.084,5010,1744583087087.664
179950,123.886,179889162,2,6141533,3g,81572,162793198,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,265852049,2025-04-13 22:24:49.089000+00:00,286765505,5073,5913622,2704575,2025-04-13 22:24:49.326000+00:00,4.0,125.58,5010,1744583089088.262
180023,124.41999999999999,179966289,2,6148913,3g,81672,162854250,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,266265322,2025-04-13 22:24:51.090000+00:00,287205966,5073,5921223,2837243,2025-04-13 22:24:51.323000+00:00,6.0,130.61499999999998,5010,1744583091084.895
180110,124.41999999999999,180065745,2,6156786,3g,81772,162936806,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,266688061,2025-04-13 22:24:53.085000+00:00,287656630,5073,5929327,2861952,2025-04-13 22:24:53.318000+00:00,9.0,123.33699999999999,5010,1744583093084.103
180243,124.41999999999999,180216270,3,6163891,3g,81872,163069592,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,267123639,2025-04-13 22:24:55.089000+00:00,288119947,5073,5936520,2871156,2025-04-13 22:24:55.325000+00:00,26.0,126.251,5010,1744583095088.462
180407,123.154,180394974,7,6171094,3g,81972,163229117,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,267539011,2025-04-13 22:24:57.088000+00:00,288562448,5073,5943938,2925112,2025-04-13 22:24:57.322000+00:00,28.0,127.36500000000001,5010,1744583097087.393
180845,123.154,180869132,5,6178141,3g,82072,163674189,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,267963864,2025-04-13 22:24:59.090000+00:00,289015190,5073,5951368,2925112,2025-04-13 22:24:59.323000+00:00,6.0,135.66599999999997,5010,1744583099088.267
181245,123.154,181314014,4,6185083,3g,82172,164091846,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,268392247,2025-04-13 22:25:01.086000+00:00,289471287,5073,5958661,2925112,2025-04-13 22:25:01.318000+00:00,4.0,137.49699999999999,5010,1744583101084.792
181658,144.897,181767107,2,6192121,3g,82272,164517202,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,268818103,2025-04-13 22:25:03.090000+00:00,289925127,5073,5965908,2925112,2025-04-13 22:25:03.325000+00:00,3.0,130.997,5010,1744583103088.97
182065,144.897,182212160,6,6199205,3g,82372,164934533,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,269243805,2025-04-13 22:25:05.090000+00:00,290378725,5073,5973286,2925112,2025-04-13 22:25:05.323000+00:00,4.0,126.23599999999999,5010,1744583105088.922
182470,132.141,182659599,4,6206304,3g,82472,165354359,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,269671503,2025-04-13 22:25:07.091000+00:00,290834408,5073,5980631,2925112,2025-04-13 22:25:07.324000+00:00,4.0,129.04399999999998,5010,1744583107088.999
